customer_message,true_intent,predicted_intent,confidence,retrieval_score,decision,reason,historical_evidence,correct
"@Uber_Support Hello this was followed up however I do not feel this has been handled properly and all I have been asked to do is rate the driver, not good enough, you need to look into this ASAP @594417",driver_issue,driver_issue,0.6732661601791619,1.0000000000000002,ESCALATE,Intent classification confidence is below the auto-handle threshold.,"[{""customer_message"": ""@Uber_Support Hello this was followed up however I do not feel this has been handled properly and all I have been asked to do is rate the driver, not good enough, you need to look into this ASAP @594417"", ""uber_response"": ""@121165 We can assure you a member of our team will be in touch via in app support asap. Please direct any further questions or concerns there. Thank you for your patience."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@Uber_Support Hello I still have not been followed up yet. Could you please check?"", ""uber_response"": ""@708348 Thanks for letting us know. We've located your support message and will be following up with you there shortly."", ""similarity"": 0.40313018484217816}, {""customer_message"": ""@115873 And now you just sent me a receipt for the ride never taken and asked me to rate the driver and tip him . REALLY?????"", ""uber_response"": ""@316538 We're here to help, Jen! We just sent you a DM."", ""similarity"": 0.23722905892760127}]",1
@115873 I had issues with a fare when the app froze and wouldn’t let me start the trip,technical_issue,fare_payment,0.7905416093267642,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 I had issues with a fare when the app froze and wouldn’t let me start the trip"", ""uber_response"": ""@423482 Sorry to hear of the trouble, James! Please reach out to us here: https://t.co/FF2YGTGjuA so we can follow up."", ""similarity"": 1.0}, {""customer_message"": ""@115873 y'all suck you charged me after your app froze and wouldn't let me call a ride. Then wouldn't let me call another."", ""uber_response"": ""@473640 Sorry for the trouble! Send us a note here, https://t.co/u3MyknJaaN, and our team will be in touch."", ""similarity"": 0.5213218076136082}, {""customer_message"": ""@115873 issues with your app at JFK. In a cab. Not happy"", ""uber_response"": ""@796152 Here to help. Send us a note at https://t.co/u3MyknJaaN so our team can connect."", ""similarity"": 0.2717790772446009}]",0
"Last night I paid Rs. 510 to @115873's cab from IGI Airport to Wazirabad Sec 52, didn't receive any SMS/invoice for the bill. Quite nonsensical!",technical_issue,fare_payment,0.9650388684688698,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""Last night I paid Rs. 510 to @115873's cab from IGI Airport to Wazirabad Sec 52, didn't receive any SMS/invoice for the bill. Quite nonsensical!"", ""uber_response"": ""@320535 Here to help, Bhaskar! Send us a note here; https://t.co/1ZhWn0IZsw and our team will be able to assist!"", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support I lost my mobile phone in a trip from IGI Airport, New Delhi last night. Please help"", ""uber_response"": ""@519724 Happy to help! Send us a note here, https://t.co/rOtqyWzf0B, and our team will follow up."", ""similarity"": 0.2180116949786801}, {""customer_message"": ""@116288 @119983 @Uber_Support Hired cab from faridabad to IGI airport.. Rate indicated was Rs.628/- but was charged Rs.999/- through PAYTM.. WHY ???? Refund me the balance amount..This is cheating on part of UBER.."", ""uber_response"": ""@229026 Here to help. Send us a note at https://t.co/ue84RGNpRP so our team can connect."", ""similarity"": 0.21403414926907655}]",0
"@Uber_Support Do you have a UK headquarters address I can send a bill for, for dealing with your spam advertising your illegal operation?",general_support,general_support,0.8420876433919174,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support Do you have a UK headquarters address I can send a bill for, for dealing with your spam advertising your illegal operation?"", ""uber_response"": ""@317233 For questions or concerns please reference the following page: https://t.co/HNUfK03sih. Thank you so much."", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support Is this the UK support?"", ""uber_response"": ""@367974 We can definitely take a look! Send us a DM with your email address so we can follow up."", ""similarity"": 0.340639199899214}, {""customer_message"": ""@Uber_Support What email address do I send the information to?"", ""uber_response"": ""@467354 Happy to help! DM us with your account e-mail, along with details of your issue. We'll look into it for you. https://t.co/sd7yH5jmbJ"", ""similarity"": 0.30011230912980447}]",1
"@115873 I was amazed, when standing on road last night. UBER driver didn't stop even I waved my hand at him and called him to pick me. On call he said going to your destination without picking me. App showed trip completed, but I didn't travelled. https://t.co/MM3Fh7LfEE",driver_issue,driver_issue,0.7118966462343649,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 I was amazed, when standing on road last night. UBER driver didn't stop even I waved my hand at him and called him to pick me. On call he said going to your destination without picking me. App showed trip completed, but I didn't travelled. https://t.co/MM3Fh7LfEE"", ""uber_response"": ""@364668 Sorry to hear about that! Can you please contact us via https://t.co/wW2bTlNcsR so our team can connect?"", ""similarity"": 1.0}, {""customer_message"": ""@115873 ordered an uber to take my tv home,a zafira turned up,waved his hand,shook his head &amp; drove off...terrible service!!!"", ""uber_response"": ""@367981 Sorry to hear about that. Can you please contact us via https://t.co/e8HVorX5rh so our team can connect?"", ""similarity"": 0.1788980946632695}, {""customer_message"": ""#WTF @115873 my driver showed up and waved and drove off?!?!"", ""uber_response"": ""@230497 Here to help! Contact us via https://t.co/fS660rQ8NQ so we can connect."", ""similarity"": 0.1725705836968056}]",1
@115873 Thanks for giving the uber credit. You are the best....😋🤗🤗🤗🤗 Insane fast response,general_support,general_support,0.8251284230758343,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 Thanks for giving the uber credit. You are the best....😋🤗🤗🤗🤗 Insane fast response"", ""uber_response"": ""@440977 We're sorry to hear this was your experience. Please send us a DM with your email address with details so we can follow up."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@Uber_Support thank you for your fast response and solving my issue!"", ""uber_response"": ""@330331 You're more than welcome! We appreciate you reaching out and happy to hear we were able to get you all the help you needed."", ""similarity"": 0.31621754185527085}, {""customer_message"": ""@Uber_Support where's my Uber credit"", ""uber_response"": ""@426871 Find out more about promos and credits here; https://t.co/CSw3jYhCzc."", ""similarity"": 0.3078805643273873}]",1
@115873 @Uber_Support totally ripped off by your driver and no support. I won’t use Uber again for fear of false fare adjustments 😤,driver_issue,fare_payment,0.5925116374001553,1.0000000000000002,ESCALATE,Intent classification confidence is below the auto-handle threshold.,"[{""customer_message"": ""@115873 @Uber_Support totally ripped off by your driver and no support. I won’t use Uber again for fear of false fare adjustments 😤"", ""uber_response"": ""@670660 We're here to help! Send us a DM with your email address so we can assist."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@595647 @Uber_Support Totally worth $23!"", ""uber_response"": ""@492545 We absolutely want to review this order for you, Amy! A member of our team will be following up via DM shortly to get this addressed."", ""similarity"": 0.2634014943622457}, {""customer_message"": ""@Uber_Support been trying to submit forms for about 3 weeks now. I have 3 lost items and fare adjustments."", ""uber_response"": ""@202826 We're sorry to hear this was your experience. Send us a note via https://t.co/FF2YGTGjuA so we can assist."", ""similarity"": 0.24596600395529372}]",0
"@Uber_Support If I agree to a suggested dropoff, will my fare be reduced to reflect the new dropoff point and shorter trip?",general_support,fare_payment,0.8238192098816004,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support If I agree to a suggested dropoff, will my fare be reduced to reflect the new dropoff point and shorter trip?"", ""uber_response"": ""@370369 Hey, there are several factors that will determine your fare. You can learn more here; https://t.co/hR0RoJFhX9"", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support Can you agree that this is annoying? https://t.co/R0KlQo1V8F"", ""uber_response"": ""@448276 Hi, Shara. To clarify, our team works to respond to each individual inquiry in the order which they are received. We see your outreach and a member of our team will be following up to assist as soon as possible."", ""similarity"": 0.30771172406293273}, {""customer_message"": ""My uber didnt want to drop me off at my exact dropoff point cuz it would inconvience her and @115873 charged me an extra $3 for having to walk"", ""uber_response"": ""@812259 Here to help. Send us a note at https://t.co/zUe0dj6yoX so our team can connect."", ""similarity"": 0.268806151495851}]",0
@115873 @Uber_Support the driver cancelled on me and I got charged 5 dollars that’s not fair,cancellation,cancellation,0.9744323619587707,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 @Uber_Support the driver cancelled on me and I got charged 5 dollars that’s not fair"", ""uber_response"": ""@216662 Here to help! Please send us a note via https://t.co/h840Iouehc so our team can connect."", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support a driver cancelled on me yet I still got charged ????"", ""uber_response"": ""@332152 We can definitely review this for you. Please share details here; https://t.co/JCSRiDecJM, so we can take a closer look."", ""similarity"": 0.7272451134598361}, {""customer_message"": ""@Uber_Support Why? The driver cancelled it. Not me."", ""uber_response"": ""@422834 Hello, Akshata. A member of our team would like to review this fee. Simply sign in to get help at the previous help link our team sent."", ""similarity"": 0.46048548276457235}]",1
@1562 @Uber_Support I was overcharged for my non-cash payment. While booking the trip fare was quoted Rs.109 but I had to pay Rs.145 at the end of trip. Please refund excess amount. https://t.co/vcW5FwWRkG,fare_payment,fare_payment,0.9999854103661837,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@1562 @Uber_Support I was overcharged for my non-cash payment. While booking the trip fare was quoted Rs.109 but I had to pay Rs.145 at the end of trip. Please refund excess amount. https://t.co/vcW5FwWRkG"", ""uber_response"": ""@799697 Hi there! We're here to help. Send us a note here, https://t.co/oEOANqFpjc and so our team will assist."", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support I was overcharged for my trip!!! How do I get a refund??"", ""uber_response"": ""@487756 Happy to help! Drop us a note here: https://t.co/rMyIZ1kWhc and a member of our team will reach out asap."", ""similarity"": 0.30419511224157797}, {""customer_message"": ""@Uber_Support So exceptions for driver who argue and take the cash even though it was non cash payment ."", ""uber_response"": ""@449548 Here to help! Send us a DM with your email address so we can assist."", ""similarity"": 0.2578150896810306}]",1
@115873 unjust cancellation fee not reverted yet. The driver kept going in rounds - surely his gps stands as proof. https://t.co/xgikBMKEDe,fare_payment,cancellation,0.9775045501950469,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 unjust cancellation fee not reverted yet. The driver kept going in rounds - surely his gps stands as proof. https://t.co/xgikBMKEDe"", ""uber_response"": ""@307428 Hello Ishita, here to help! Please send us a note at https://t.co/w7r2O6dMbU and we'll be happy to look into this for you."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@Uber_Support That's no help lol. Here's proof. https://t.co/jmElUzNjGG"", ""uber_response"": ""@221668 Here to help! Send us a DM with your email address so we can follow up."", ""similarity"": 0.2730408380376535}, {""customer_message"": ""So @115873 @Uber_Support driver kept on going away after accepting the trip. Idiots at uber charged me for cancellation. #WorstExperience https://t.co/QzeygGltfl"", ""uber_response"": ""@382205 Hey, Dheeraj. That is not right, we want to help! Please DM us your email address so we can take a deeper look."", ""similarity"": 0.27101133700648034}]",0
@Uber_Support Hi what’s the situation on NYE will there be massive price surges all night? TIA,general_support,fare_payment,0.636466293543699,1.0,ESCALATE,Intent classification confidence is below the auto-handle threshold.,"[{""customer_message"": ""@Uber_Support Hi what’s the situation on NYE will there be massive price surges all night? TIA"", ""uber_response"": ""@488750 Dynamic pricing adjusts quickly based on demand and location. Checking the app is the best bet."", ""similarity"": 1.0}, {""customer_message"": ""@115873 these price surges are just ridiculous! 👎🏼"", ""uber_response"": ""@356098 Sorry for the trouble! Send us a note here, https://t.co/ue84RGNpRP and our team will be in touch."", ""similarity"": 0.3949215257776496}, {""customer_message"": ""@115873 explain this please....same trip.....almost same waiting time.....MASSIVE price difference...... https://t.co/QwJlS7nJLU"", ""uber_response"": ""@785871 Here to help. Send us a note at https://t.co/oEOANqFpjc so our team can connect."", ""similarity"": 0.2679297058341868}]",0
"Yo @115873 stop hiring driver can't speak English, i speak 3 languages so this is not some hillbillies complaint, it's about safety. Fix it dipshit.",safety_fraud,driver_issue,0.7967647121604027,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""Yo @115873 stop hiring driver can't speak English, i speak 3 languages so this is not some hillbillies complaint, it's about safety. Fix it dipshit."", ""uber_response"": ""@185159 Happy to help! Please confirm your email address or phone number through direct message so we can further assist."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@Uber_Support you should give an option to select language. Driver cant speak english here, and they keep talking in arabic as if i understand"", ""uber_response"": ""@151005 Sorry to hear about the trouble, Ali. For this specific concern, please send us a message at https://t.co/zUe0dj6yoX to get in touch."", ""similarity"": 0.3090011678602414}, {""customer_message"": ""#Uber this is the 2nd time we get picked up by Crazy driver who cant speak english get me lost then try to attack me, NEXT TIME U WILL BE A"", ""uber_response"": ""@380480 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect."", ""similarity"": 0.30884386072656483}]",0
"@115873 how can you charge me £4 to cancel a trip when the driver is dropping someone off near me, before he comes to pick me up!? 😂 https://t.co/etzTvOqP5J",cancellation,cancellation,0.9445317386019115,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 how can you charge me £4 to cancel a trip when the driver is dropping someone off near me, before he comes to pick me up!? 😂 https://t.co/etzTvOqP5J"", ""uber_response"": ""@811280 Here to help! Send us a note via https://t.co/h840Iouehc so we can help."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""Why do @115873 charge you when they cancel the trip that’s such bullshit"", ""uber_response"": ""@511753 Hi there, we're here to help! Please send us a note via https://t.co/h840Iouehc so our team can assist you with this."", ""similarity"": 0.49471471392752364}, {""customer_message"": ""@115873 why did your driver Adam pisd around and not pick me up. https://t.co/5FnbLZnnwc"", ""uber_response"": ""@465400 We're sorry to hear this was your experience. Please send us a DM with your email address with details so we can follow up."", ""similarity"": 0.2781026470244983}]",1
"@115873 Today i booked a cab from Ghaziabad to south extension Delhi.. the fair which was reflecting in my application was 307 &amp; then i booked it &amp; when i reached to my destination, they charged 517 bucks &amp; dere was no jam &amp; nothing on the way to destination. I'm ver disappointed.",fare_payment,fare_payment,0.73484757338928,0.9999999999999999,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 Today i booked a cab from Ghaziabad to south extension Delhi.. the fair which was reflecting in my application was 307 &amp; then i booked it &amp; when i reached to my destination, they charged 517 bucks &amp; dere was no jam &amp; nothing on the way to destination. I'm ver disappointed."", ""uber_response"": ""@613010 Here to help! Send us a note here; https://t.co/oEOANqFpjc and our team will be able to assist!"", ""similarity"": 0.9999999999999999}, {""customer_message"": ""@115873 @Uber_Support If payment is done how come 47 is reflecting on your application.. PATHETIC APP !!!"", ""uber_response"": ""@217850 Looks like our team has connected with you via our in app support a few moments ago. Please follow up there if you have any questions."", ""similarity"": 0.20816943896756018}, {""customer_message"": ""@Uber_Support I have lost my mobile phone in uber cab . Vehicle regstration No. KA28 -A 8714. Driver name : Mr.Bullappa. Travelling date : 2/12/2017. Cab booked at 17.19 Hrs &amp; reached destination at 18.00 Hrs. Can you please help me to get the drivers contact Nos."", ""uber_response"": ""@255182 Here to help! Get in contact with your driver here: https://t.co/rOtqyWzf0B."", ""similarity"": 0.19033240167257512}]",1
@Uber_Support How do I access the flat fares?,general_support,general_support,0.6367470725418073,1.0,ESCALATE,Intent classification confidence is below the auto-handle threshold.,"[{""customer_message"": ""@Uber_Support How do I access the flat fares?"", ""uber_response"": ""@213354 Here to help! Find out more info about ride pass here https://t.co/7HDCJkqO3i"", ""similarity"": 1.0}, {""customer_message"": ""Hey, @2006, how do I get access to flat fares package?"", ""uber_response"": ""@557752 Riders are notified via email if they are eligible to purchase. Please refer to https://t.co/vMKzBXlRcL for additional information."", ""similarity"": 0.6797700986066721}, {""customer_message"": ""@Uber_Support And flat fares"", ""uber_response"": ""@402441 Please connect with us at https://t.co/rMyIZ1kWhc and we'll be happy to review the fare."", ""similarity"": 0.5297364213822522}]",1
WOW @115873 ur driver REFUSED to pick me up at the spot he accepted and you charged me a cancellation fee? @115879 here I come #badcustomerservice #toomanyoptionsforthis,driver_issue,cancellation,0.9827797625421,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""WOW @115873 ur driver REFUSED to pick me up at the spot he accepted and you charged me a cancellation fee? @115879 here I come #badcustomerservice #toomanyoptionsforthis"", ""uber_response"": ""@220002 Here to help! Please send us a note here; https://t.co/a2H78GHc13 so our team can assist."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""Hey @115873: you want to charge us 5 when your driver can't find the pick up spot @41415? Screw you. @115879 here we come."", ""uber_response"": ""@342016 Sorry to hear about that! Please send us a note via https://t.co/h840Iouehc so we can connect."", ""similarity"": 0.35516199440077695}, {""customer_message"": ""So now ur charged a cancellation fee even if ur driver is unreacheable @115873"", ""uber_response"": ""@491850 Sorry to hear about that! Can you please contact us via https://t.co/h840Iouehc so our team can connect."", ""similarity"": 0.3234542312149044}]",0
Drivers are messing with Uber algorithm to get surcharge! put a stop to this! @Uber_Support,driver_issue,general_support,0.8429609979420838,0.9999999999999999,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""Drivers are messing with Uber algorithm to get surcharge! put a stop to this! @Uber_Support"", ""uber_response"": ""@342753 Will you please DM us with more details about this? From there, we'll look into it."", ""similarity"": 0.9999999999999999}, {""customer_message"": ""Can we please stop this, please @Uber_Support @115873 https://t.co/xqVCbhm5F4"", ""uber_response"": ""@694526 Here to help, Martin! Send us a note here, https://t.co/kGIXas5Cxg, and our team will follow up."", ""similarity"": 0.4909159518641162}, {""customer_message"": ""i didn't ask for this, pls stop @Uber_Support https://t.co/CGUFAWLIfM"", ""uber_response"": ""@325642 Hi there, Rav. To unsubscribe from Uber SMS updates, please see: https://t.co/TsUMCmplvi."", ""similarity"": 0.3424716086689504}]",0
"@Uber_Support I had a credit that would pay for my ride, but the credits were never applied to my ride.",fare_payment,fare_payment,0.926363458600528,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support I had a credit that would pay for my ride, but the credits were never applied to my ride."", ""uber_response"": ""@514018 Here to help! Follow up here; https://t.co/OhfgxSAY58, and our team will connect right away."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@115873 @Uber_Support I️ have a credit but it never gets applied to my ride, how do I apply it???"", ""uber_response"": ""@529655 Happy to help! Find out more info here; https://t.co/CSw3jYhCzc"", ""similarity"": 0.43198166932007975}, {""customer_message"": ""My promotion isn’t being applied to my ride @Uber_Support"", ""uber_response"": ""@794140 Here to help! Follow up here; https://t.co/lqVgKnNopt and our team will connect right away."", ""similarity"": 0.3263638140737312}]",1
@115877 just got my order and it’s completely messed up! And had to order more food for my 2 daughters and it charged me again! WTH!,delivery_issue,delivery_issue,0.9996754249660958,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115877 just got my order and it’s completely messed up! And had to order more food for my 2 daughters and it charged me again! WTH!"", ""uber_response"": ""@539610 Sorry to hear about this! Send us a DM with your email address so we can take a look."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@Uber_Support another order completely messed up, maybe rethink mcdonalds as a partner #getburgerkingonboard"", ""uber_response"": ""@456707 We're currently reviewing your email and will be in touch shortly. We appreciate your patience!"", ""similarity"": 0.4009855801368235}, {""customer_message"": ""First and last time I will ever use @115877, £100 order completely messed up from Southall @McDonalds, #epicfail #justeatisbetter"", ""uber_response"": ""@344795 Sorry to hear about this! Please share details here; https://t.co/xLLG6cfrJA, so our team can further assist."", ""similarity"": 0.3978014767598881}]",1
"Why tf won’t Uber Eats accept my payments , I’m about to fight",technical_issue,delivery_issue,0.9900441308074075,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""Why tf won’t Uber Eats accept my payments , I’m about to fight"", ""uber_response"": ""@490706 Here to help! Send us a note here;https://t.co/3eYc7uUEUm and our team will be able to assist!"", ""similarity"": 1.0}, {""customer_message"": ""@115873 why won't your app accept payments? you fucking piece of shit!"", ""uber_response"": ""@349340 We're so sorry for the trouble. Send us a note via https://t.co/yqIhbGRNqi so we can assist."", ""similarity"": 0.35090140856653784}, {""customer_message"": ""Is whataburger on uber eats ?"", ""uber_response"": ""@371176 Happy to help. You can find restaurants that deliver near you here: https://t.co/4UVln61FBN."", ""similarity"": 0.3300865729049546}]",0
called for an @115873. the driver took so long to come (he was 1km away). I cancelled it but charged for cancellation almost same price for my ride. #uber #sucks #amsterdam,cancellation,cancellation,0.9927820828263131,0.9999999999999999,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""called for an @115873. the driver took so long to come (he was 1km away). I cancelled it but charged for cancellation almost same price for my ride. #uber #sucks #amsterdam"", ""uber_response"": ""@789124 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect."", ""similarity"": 0.9999999999999999}, {""customer_message"": ""My @115873 driver took the long way just to get to Astoria Blvd 🙄🙄🙄🙄"", ""uber_response"": ""@225656 Sorry for the trouble! Send us a note here, https://t.co/XijNMfvSmO, and our team will be in touch."", ""similarity"": 0.2459905437421211}, {""customer_message"": ""@115873 chronicles continue: called an Uber, price was $56. Cancelled bc driver took too long. Called another $41. How is that even justified?"", ""uber_response"": ""@159336 Hi there! Please click this link; https://t.co/UYuIveoHXo for more info about how fares calculated. Thanks!"", ""similarity"": 0.23436616874739466}]",1
@115873 your a bitch. You charged me for a ride I️ never took. 🤬 always some shit with uber.,fare_payment,fare_payment,0.9557994328064041,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 your a bitch. You charged me for a ride I️ never took. 🤬 always some shit with uber."", ""uber_response"": ""@482626 Here to help! Send us a note via https://t.co/dInR3racif and we'll be in touch."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@115873 got charged for a ride I never took....how can I get reimbursed?"", ""uber_response"": ""@491019 Here to help! Follow up here; https://t.co/dInR3racif, and our team will connect right away."", ""similarity"": 0.3954336339138108}, {""customer_message"": ""@119720 why a I being charged for a ride that never took place?"", ""uber_response"": ""@446193 We're sorry to hear about your experience! Can you please contact us via https://t.co/bGbBMJqMgN so our team can connect."", ""similarity"": 0.3728478557861099}]",1
@Uber_Support I was abusively charged for a race cancellation initiated by the driver who didn't callme while I was on time @ the meeting pt,cancellation,cancellation,0.9191560750735598,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support I was abusively charged for a race cancellation initiated by the driver who didn't callme while I was on time @ the meeting pt"", ""uber_response"": ""@524188 So sorry to hear that, Matt! Please send us a message here; https://t.co/QsI1vsvcif and we'd be happy to take a look."", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support I was charged for a race that was canceled. It was not the cancellation fee. I got fully charged"", ""uber_response"": ""@628896 Sorry to hear about that! Can you please contact us via https://t.co/1xM0TILvAI so our team can connect."", ""similarity"": 0.3754123765076465}, {""customer_message"": ""@115873 there is no message n no action initiated on the driver too after all the hardships n deduction of 55 bucks approximately."", ""uber_response"": ""@374888 We reached out to you via email or in-app support, Rajesh! Please check there for more information."", ""similarity"": 0.2874877039151372}]",1
@Uber_Support No contact email? Charged a cancellation but refunded as a credit and no use to me as I'm leaving the country.,cancellation,cancellation,0.8500375659344224,1.0,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support No contact email? Charged a cancellation but refunded as a credit and no use to me as I'm leaving the country."", ""uber_response"": ""@768355 We apologize for any inconvenience. Kindly send a note here: https://t.co/a2H78GHc13 so we can connect."", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support Already in contact via email"", ""uber_response"": ""@660490 Thanks for the quick response. Send us a DM (direct message) with your email address so we can assist you."", ""similarity"": 0.46631469616781573}, {""customer_message"": ""@Uber_Support No one has yet to contact me yet"", ""uber_response"": ""@190916 Hey, Steve. Our support inquiries are answered in the order they are received. We apologize for any delays. Our team will reach out."", ""similarity"": 0.307359673277278}]",1
"I got locked out of my uber account just now for literally no reason, so I feel bad for whoever I'm about to yell at until it gets unlocked",account_access,general_support,0.4836402547796714,1.0,ESCALATE,Intent classification confidence is below the auto-handle threshold.,"[{""customer_message"": ""I got locked out of my uber account just now for literally no reason, so I feel bad for whoever I'm about to yell at until it gets unlocked"", ""uber_response"": ""@673030 Here to help! Send us a note here; https://t.co/Md7v036OoC and our team will be able to assist!"", ""similarity"": 1.0}, {""customer_message"": ""@Uber_Support I got locked out of uber account due to unknown reason. Filled the form already. Need immediate assistance."", ""uber_response"": ""@543079 Let's take a closer look into this. DM us the email address connected with your account profile, so our team can follow up with you."", ""similarity"": 0.3047586386097235}, {""customer_message"": ""@Uber_support you've disabled my account for literally no reason?"", ""uber_response"": ""@372188 We'll take a look! Send us a note via https://t.co/Md7v036OoC so our team can connect."", ""similarity"": 0.25646129953467156}]",0
"@Uber_Support i want my money back y’all over charged me last night, AND i waited a long time for me uber to come and i tried to cancel I️t but he was going to charge me",cancellation,fare_payment,0.9685186559312957,0.9999999999999999,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support i want my money back y’all over charged me last night, AND i waited a long time for me uber to come and i tried to cancel I️t but he was going to charge me"", ""uber_response"": ""@704174 Here to help! Please send us a note here; https://t.co/1xM0TILvAI so our team can connect."", ""similarity"": 0.9999999999999999}, {""customer_message"": ""@Uber_Support I want my money back NOW"", ""uber_response"": ""@252215 Here to help. Send us a note at https://t.co/wW2bTlNcsR so our team can connect."", ""similarity"": 0.3172282072425773}, {""customer_message"": ""@Uber_Support Why????? I want my money back."", ""uber_response"": ""@338259 Please DM us details along with your email address and we'll connect. https://t.co/sd7yH5jmbJ"", ""similarity"": 0.3172282072425773}]",0
@115873 Mine is that the driver will accept the ride but won't show up. And I'll be charged for the ride. And they won't pick my call. 😤,driver_issue,fare_payment,0.8642410864208684,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@115873 Mine is that the driver will accept the ride but won't show up. And I'll be charged for the ride. And they won't pick my call. 😤"", ""uber_response"": ""@225657 We're here to help! Send us a DM with your email address and more details so we can follow up."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@Uber_Support I meant to say it’s for uber eats. Not a ride, it won’t send me verification codes either."", ""uber_response"": ""@125770 We'll get this sorted! Please reach out to us using this link here: https://t.co/7noMs7ap6M to further assist you with this inquiry."", ""similarity"": 0.2502178218991351}, {""customer_message"": ""How can a driver accept a call for a ride and not even be finished with his/her current ride wtf? @115873 #canceledagain #uber 2 @115879 #mojo"", ""uber_response"": ""@342352 Here to help! Send us a note via https://t.co/fS660rQ8NQ so our team can connect."", ""similarity"": 0.25004497638848117}]",0
@Uber_Support Nothing happened in the ride. The only thing that happened was that @115873 overcharged me. I want my money back!,fare_payment,fare_payment,0.9980608087932501,1.0000000000000002,AUTO-HANDLE,Intent confidence and historical evidence are sufficient.,"[{""customer_message"": ""@Uber_Support Nothing happened in the ride. The only thing that happened was that @115873 overcharged me. I want my money back!"", ""uber_response"": ""@216010 Thank you for providing your account information. We have escalated your concern to a member of our team. They will be reaching out via in-app support/email. Please follow up there with any further concerns."", ""similarity"": 1.0000000000000002}, {""customer_message"": ""@Uber_Support What happened, and what should I do?"", ""uber_response"": ""@374779 Happy to help. Can you DM us your email address associated with your Uber account so we can follow up?"", ""similarity"": 0.43818031718788025}, {""customer_message"": ""@Uber_Support It happened again"", ""uber_response"": ""@477628 We're here to help! Send us a DM with your email address so we can follow up."", ""similarity"": 0.43818031718788025}]",1
