customer_tweet_id,customer_message,uber_response,created_at,intent
968782,@Uber_Support How do I dm you. It does not show as an option under dm,@349976 Happy to help! You can send your account email and details there. https://t.co/sd7yH5jmbJ,Sun Oct 22 01:26:35 +0000 2017,
102090,"@115873 @Uber_Support please remove such kind of driver they will destroy ur name. After 20 min of wating time he canceled my ride.he was not answering my call,pls pls pls take action. Very unprofessional behaviour. https://t.co/Yd4tvTSJyW",@138381 Here to help! Send us a note via https://t.co/e8HVorX5rh and we'll be in touch.,Thu Nov 30 17:52:06 +0000 2017,
559907,@Uber_Support Why is Uber charging me for a trip I never took!?,@250931 Here to help. Send us a note at https://t.co/aJtaJUwNEK so our team can connect.,Sat Dec 02 22:15:03 +0000 2017,
2382618,"@115873 @Uber_Support Take immediate action, fire him. They r just criminal","@226089 We can definitely take a closer look! Contact us here; https://t.co/z8NNR56eyf , so we can help.",Tue Nov 14 06:10:42 +0000 2017,
1775094,"@115873 if ur gonna charge fees for wait time, maybe fix ur shitty app to actually tell ppl when the car arrives, instead of showing a spinning car 5 blocks away and a useless notification","@533448 Sorry for the trouble! Send us a note here, https://t.co/WJq5jsdLlf, and our team will be in touch.",Wed Nov 08 03:01:06 +0000 2017,
2574972,@Uber_Support having an issue with my account. Trying to buy the ride pass but it’s saying that I have an outstanding payment that I shouldn’t have.,@730195 We're happy to check on this with you. Please connect with us at https://t.co/V8YvTNr37q so we can take a look directly.,Thu Nov 30 21:22:27 +0000 2017,
328124,@Uber_Support Because it states on application the term deposit inwas not sure if you must return and if you don't return if further charges apply?,@194228 You will not be required to return any items and won't be charged anything additional. Hope this helps!,Sat Oct 07 17:11:06 +0000 2017,
1615008,@Uber_Support Please check DM.,@495359 We followed up with you via DM.,Tue Oct 17 11:25:41 +0000 2017,
2250229,@Uber_Support need urgent support via phone. I left my mobile on the uber car. I need to contact my driver. Please.,"@655607 We're happy to connect, Barbara. Please DM us the email on your account and we'll be in touch shortly.",Thu Oct 19 17:34:23 +0000 2017,
2373497,@115873 fuck fuck you mother fucker. Your driver is a God damn thief. Fuck off.,@684730 Hi Steven! Please you may write in your frustration to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can assist.,Tue Nov 14 01:35:37 +0000 2017,
2952980,"@Uber_Support Not more than an hour ago, driver didn't pick me up, didn't answer my calls and started the trip. Wasted 45 mins. Had to cancel it later. Was charged for the trip which I didn't take. @1143 helped me get to the destination. #Outrageous",@815335 Sorry to hear that! Send us a note here: https://t.co/K05RdmK3t4 so we can follow up.,Wed Nov 29 18:09:29 +0000 2017,
457862,"@Uber_Support When you say ASAP can you give us a more exact timeframe , can you narrow it down? Tonight? Tomorrow? When?","@225194 Thank you for bringing this to our attention. Our team is currently reviewing, and we hope to get this resolved shortly.",Fri Dec 01 02:32:15 +0000 2017,
1350701,Unprofessional behaviour from @115873 driver. Demanded cash in a non cash mode of payment. @119983 refund the amount.,@434957 Sorry to hear about that! Can you please contact us via https://t.co/9iE28SnXJP so our team can connect?,Fri Oct 27 17:39:36 +0000 2017,
2667462,@Uber_Support @751440 see you in court fuck heads,@212375 We've responded to your DM.,Mon Nov 20 07:37:07 +0000 2017,
2364915,"@115873 I can neither delete a payment method, edit one, nor add a 'new' card with a new expiration date / cvv but the same digits. How are you so bad at this?","@682769 Happy to help! Send us a note here, https://t.co/yqIhbGRNqi, and our team will follow up.",Mon Nov 13 22:31:50 +0000 2017,
551229,@Uber_Support Unhelpful! And now I can't continue the conversation,@248443 Hey there! We've just followed up with you via DM.,Sat Dec 02 22:34:08 +0000 2017,
145370,"@Uber_Support Can you pls respond to the question asked. If I take Uber pool option, isn’t the drive take another passenger which is my route and not in a different route as you mention in your uberpool sharing model.. if not then tell me...I need to let others know","@148955 Sorry to hear about the troubles. A member of our team has been in touch via in-app support regarding this issue. Please check the ""Help"" section of the app and reply there directly.",Sun Nov 26 09:28:00 +0000 2017,
616426,Now this @115873 driver on the phone. They out here wylin in Indy! https://t.co/xEiq8KcrlS,@224036 We're sorry to hear this was your experience. Contact us via https://t.co/IeSxT5uwza so our team can connect.,Mon Oct 23 20:44:27 +0000 2017,
2120373,@115877 can you add Starbucks in WICHITA?!?! I really need my pumpkin spice late and stuck in a meeting,"@624795 Love those holiday flavors! Should this option become available in the future, we'll be sure to let our local users know.",Wed Nov 08 15:09:03 +0000 2017,
2609377,"@115873 is an absolute fucking joke. Can’t unsubscribe to their emails badgering me to be a driver, my 2 credit cards both don’t work for lack of “verification”, a process you can’t do, and their ‘support’ is laughable. Fucking pathetic. All I want is a varsity burger.",@738028 We're here to help! Send us a DM with your email address and more details so we can follow up.,Fri Nov 17 10:38:55 +0000 2017,
2385301,@Uber_Support hello i sent you a DM regarding a sign up issue im having if you can help me with this issue that would be most appreciated,@687481 Here to help! Contact us via https://t.co/uRjsQ64qLY so we can connect.,Sat Nov 25 15:48:36 +0000 2017,
63254,@Uber_Support They answered me the same thing for the third time but i'm unable to reply \o/ It's a joke right ?,"@130516 Hi, Xavier. Please send us a DM with your account email address and we'll be in touch.",Thu Nov 02 10:38:29 +0000 2017,
1123226,@Uber_Support This is my recent trip in Uber where I my driver cheated me by asking for cash for non cash trip n no support from ur team https://t.co/ZXV4j7DxAK,@384900 Let's take a closer look into this. DM us with your account email sow e can follow up with you.,Sat Oct 14 10:46:00 +0000 2017,
566270,@Uber_Support as I got in my Uber the driver told me he didn't see my address.. as I re-added it the price of the ride doubled. Please advise,@252743 Sorry to hear about what happened. Please send us a note at https://t.co/Wavn5xnaeo and we'll be happy to look into this for you.,Sun Dec 03 00:57:39 +0000 2017,
1505510,@Uber_Support Is Twitter the only solution to contact you????? My firstname is wrong in the app - I want to change it... but Impossible to do this alone - Can you help me please?,@469404 Here to help! For more info please visit; https://t.co/ACn231rQL4.,Fri Nov 10 11:12:09 +0000 2017,
1772348,@Uber_Support The link says your hours are 9am to 1pm. So I’m not seeing how that helps now. We’ll just find a different service. Thanks.,@249032 We're here to help! Send us a DM with your email address so we can follow up.,Wed Nov 08 01:52:31 +0000 2017,
83619,@Uber_Support I received this promotional code but it is not working. https://t.co/xPRUcTIjPK,"@134369 We just got back to you via DM, Ramit.",Thu Nov 30 09:57:16 +0000 2017,
1453053,"@Uber_Support some of your drivers need retrained. Left waiting for 20 mins, he drove halfway round Glasgow then cancelled. Absolute joke.",@457207 Here to help! Send us a note here; https://t.co/e8HVorX5rh and our team will be able to help.,Thu Nov 02 18:06:18 +0000 2017,
903735,@Uber_Support my account was hacked by a Russian again,"@334534 We're here to assist, Rob. We've responded to your DM.",Tue Oct 10 11:58:35 +0000 2017,
1119431,"@Uber_Support I need a car! I already have profile. Keeps kicking me back to ""sign up"" please help!!","@384123 Hey Robert, please reach out at https://t.co/H6WpfgDHzm and a member of our team will follow up.",Sat Oct 14 06:24:10 +0000 2017,
462616,"@Uber_Support Turns out I have a big issue. Had a driver who was uberEnglish and used him today again and he put me under UberBLACK , never received a bill either by email and his car is only a white bmw3 series (both times!) Are my complaints private? Or do they also process through him?",@224952 Here to help. Send us a note at https://t.co/fS660rQ8NQ so our team can connect.,Fri Dec 01 02:13:11 +0000 2017,
1775470,Damn @115877 and @118625 have the worst customer service. Not only half my Order missing but nothing is offered to make it right.,@533526 Let's get another pair of eyes on your support request. Please send us a DM with your UberEATS account email address and phone number.,Tue Oct 10 22:12:15 +0000 2017,
2878297,@Uber_Support hi im trying to schedule a pickup in advance but the icon never appears to the right of 'where to',@798918 Here to help. Send us a note at https://t.co/EClIRyCLPt so our team can connect.,Tue Nov 28 07:17:56 +0000 2017,
575069,"@115873 my driver just circled the area, came nowhere near the pin, I tried to call to clarify where he was, then he cancelled and charged me. Please refund.","@255300 We can definitely take a closer look! Contact us here; https://t.co/593jusCquh , so we can help.",Sun Dec 03 07:45:40 +0000 2017,
2799524,@Uber_Support Thanks I saw it. Can you tell me what info you keep after we delete,@234908 Happy to further assist you. Can you please send us a DM (direct message) with your email address and additional details?,Tue Nov 21 23:43:24 +0000 2017,
903074,@115873 @116288 @Uber_Support What the hell is this? 3223 for Pool? From HiTech City to Uppal #HyderabadRains @38949 https://t.co/8XpjW4OcOV,"@334381 Hi there, Arudra. It seems that fares are higher due to increased demand. When demand evens out prices will return to normal.",Fri Oct 13 16:34:55 +0000 2017,
2734543,@Uber_Support __email__ you'll see that at this point none of your staff are responding to any messages I've sent.,@766409 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Mon Nov 20 19:45:32 +0000 2017,
2072576,"Dear @Uber_Support, my foot is severely injured and the driver insisted on dropping me off at the wrong address/street, 10 minutes walk from the correct one. Maybe don't lecture an injured person by email about the # of poor Uber experiences she's had? (Maybe it's you, not me.)",@613011 Sorry to hear that. Please send us a note here; https://t.co/fS660rQ8NQ and our team will get in touch.,Sat Nov 25 14:27:54 +0000 2017,
1863171,Need to be an uber &amp; have a 2yr old.Do all urs cars have car seats? @115873 @118524 @Uber_Support #uberhelp,@556732 Thanks for reaching out. The car seat option is only available in some cities. Head to https://t.co/s1lxksm8Ti to learn more.,Fri Oct 20 12:34:38 +0000 2017,
1347871,@115873 I paid cash by mistake in a trip where the payment was already done through e wallet. Pl refund the cash I paid by mistake to driver,@434310 Our team has recently responded via email. Please reply there if you have additional questions!,Fri Oct 27 17:04:26 +0000 2017,
668623,@118524 @115873 @Uber_Support @390 @119983 I traveled from faridabad to airport on 20 Nov and missed my phone in Uber cab. Have called on your toll free numbers and emailed you several times. No response. Please help Vivek 9999318727.,@279431 We're here to help! Send us a DM with your email address so we can connect.,Thu Nov 23 04:08:05 +0000 2017,
2066204,@Uber_Support hey come the app never show me anymore if the there is a fare surge? I'm using android btw and it happened on my 2 phones,@611020 Sorry to hear that! Send us a note here: https://t.co/u3MyknJaaN so we can follow up.,Sun Nov 26 11:56:32 +0000 2017,
971104,I needed to cancel my Uber twice because the driver couldn’t find us. And I was charged twice. I want my money back @Uber_Support @115873,@350403 Hey there! We've just followed up with you via DM.,Sun Oct 22 00:30:45 +0000 2017,
1737661,@115873 and other taxi firms with 'Advanced booking only' notices on your cars. Why no basic level booking? Grrr.,@524533 We're here to help! Send us a DM with your email address and more details so we can follow up.,Tue Nov 07 10:05:56 +0000 2017,
457963,@Uber_Support Tomorrow night my fare was deducted from uber credit but driver also took cash from me because he is unable to see fare on his account please contact your driver and ask him to return my extra paid fare.,"@225660 Happy to help, Brijesh. Please reach out here so we can further assist: https://t.co/C7Na8HoYRh",Fri Dec 01 04:08:33 +0000 2017,
2773410,"HA!! well @346442 -- this @115873 driver thought she can drive in the ""busses only lane"" at DCA Washington Reagan Airport https://t.co/mg8IdCkQrY",@775153 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Tue Nov 21 13:53:39 +0000 2017,
354092,Cc @Uber_Support https://t.co/OsvTwHWrrp,"@200188 Hey Don, happy to help. Could you please DM us the email and phone number associated with your account?",Sun Oct 08 13:12:40 +0000 2017,
2420364,"@115873 I m attaching a screen shot I was not satisfied with service I Booked cab for my sister from dwarka to Delhi station and she came today she said that driver was driving rash and when she said that to drive slow he said ""Mam mera panja itna hi chalta hai"" https://t.co/C9XTTa7aRE","@695276 That's completely unacceptable, Amit. Contact us via https://t.co/yfZfahBCoB and we'll be in touch.",Tue Nov 14 17:17:25 +0000 2017,
1773326,@532970 @115873 @115879 Yeah it doesn’t make sense to me. They send email sometimes for 50% off rides but keep sending codes that do not work,@530972 We're here to help! Send us a DM with your email address so we can connect.,Wed Nov 08 02:11:06 +0000 2017,
2398345,@Uber_Support Actually I am stood in the freezing cold in the middle of nowhere just off a motorway junction.,"@690220 This is definitely not okay, Natalie! Again, please send us the details at https://t.co/QsI1vsvcif so we can look into this for you.",Tue Nov 14 14:56:59 +0000 2017,
1644708,@Uber_Support wrong order got delivered?,@476686 Here to help. Send us a note at https://t.co/Tq0sPMsSdu so our team can connect.,Mon Nov 06 01:01:20 +0000 2017,
1037760,@Uber_Support I need your help,@365497 Happy to help! We've been in touch via DM!,Mon Oct 23 02:19:52 +0000 2017,
2253902,@115873 your help section is so convoluted that my husband could not complain when he was told an UberX had a 2 min wait time and we waited upwards of 10. We tried to cancel after 5 min of waiting in 20 degree weather but were told we’d be charged a fee!,@656547 Here to help. Send us a note at https://t.co/593jusCquh so our team can connect.,Sat Nov 11 04:49:40 +0000 2017,
710683,"Dear @115873-not only did my ride end early, I was charged a booking fee not part of the fare. And it was MORE than if I had the entire ride?!","@277065 Sorry to hear about the trouble, Gemini. Please contact us via https://t.co/080RrGLZH0 so our team can connect.",Tue Oct 10 21:13:21 +0000 2017,
474445,@Uber_Support @uber_support your answer “don’t worry for the double cancellation we did not charged you a cancellation fee” WTF... #uberban #uberfail #ubercrash #uberboycote,@227915 That doesn't sound right. Send us a DM with your email address so we can follow up.,Fri Dec 01 10:06:43 +0000 2017,
1920252,@115873 Different/Incorrect answers each time I call or email. Can't take care of my children and bills. I'm a single mom and a student!,"@361081 Hi, Nicole! Go ahead and check your app. We've reached out to you via in-app support which you can respond to directly for further details.",Thu Oct 26 15:26:18 +0000 2017,
872560,@Uber_Support It was my wife who sent the order in. I have DM'd you her contact details. Please contact her ASAP.,@327154 We've followed up via DM. Please check your messages for an update.,Fri Oct 13 15:59:10 +0000 2017,
1953656,@Uber_Support All good. Driver was a gem!!,"@579984 Thanks for the update, Kristin. We're always here to help, should you need any assistance in the future. Have a wonderful rest of your day!",Sun Oct 29 17:05:37 +0000 2017,
1723933,@Uber_Support Hey. I cannot log in and your forgot password link won't send me an email. Please help.,"@521448 Here to help! Send us a note here, https://t.co/Md7v036OoC, and our team will follow up.",Tue Nov 07 09:19:32 +0000 2017,
997949,@1582 I lost my keys today in an Uber. It’s been 5 hours and I have not heard from you. It may cost me my job and I was not able to get into my apartment tonight.,@356305 Here to help! Please send us a DM with your email address for further assist.,Mon Nov 20 04:37:16 +0000 2017,
1712119,@Uber_Support The link is not helpful. How can I have a credit card problem when I have not used it with you?,@518596 Find out more info here; https://t.co/yqIhbGRNqi,Tue Nov 07 02:09:38 +0000 2017,
376066,@Uber_Support @119983 how do you manage to outdo the last bad experience! &amp; For my simple but for me imp matter u cudnt help #failure https://t.co/xDwYc1ZEwU,@205205 We've been in touch via DM!,Mon Oct 09 02:27:52 +0000 2017,
2750556,Hey @144886 ... just had a confirmed driver call me to ask where I was headed &amp; then cancel because “he’s too busy to go there” ... he then snapped @ me &amp; hung up. Thoughts?? Sounds like a model employee. 🤔👎🏼,@770067 Sorry to hear about that! Can you please contact us via https://t.co/iOszeeHZhQ so our team can connect?,Tue Nov 21 00:10:25 +0000 2017,
956434,"@Uber_Support my account said I have 50% off 10 rides. I've used 9, and my promo is gone. Whyyyy?",@346939 Can you please send us a DM with the email on your account so we can take a look? We're happy to help.,Sat Oct 21 20:33:22 +0000 2017,
1519275,@115877 order 74D1B received incomplete order.,@145156 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Fri Nov 03 16:27:34 +0000 2017,
672134,"@Uber_Support Please read my message. Or direct me to a human. None of your automated problem solving solutions to this issue are working. The driver is ignoring my requests for contact, and Uber has failed to contact him on my behalf for 3 days. I didn't lose a few bucks. I lost my job.",@280359 So sorry about that! Send us a DM with your email address so we can connect right away.,Thu Nov 23 09:02:21 +0000 2017,
2809001,@Uber_Support Dropped a DM to you. Pls check.,"@646766 Hey, Pabitra. We've received your DM and will be following up shortly.",Wed Nov 22 05:51:25 +0000 2017,
2799501,"Nothing makes me soooo(!!!!) annoyed in the morning than booking for an uber, waiting for 30 freaking mins only for the driver to cancel on me. WTF. I have a quiz at 9!!!!!!!! 😡😡 @Uber_Support @115873",@781057 We're sorry to hear this was your experience. Contact us via; https://t.co/e8HVorX5rh and we'll be in touch.,Tue Nov 21 23:55:11 +0000 2017,
2644439,"@Uber_Support I have been trying to find a way to reach uber support in the past 2 hours, may you please help?","@746138 We're here to help! Send us a DM with your email address and more specific details of your concern, so we can follow up.",Tue Oct 31 03:11:10 +0000 2017,
1058118,"When an @115873 driver runs a light, rams your car, assaults the driver, and @Uber_Support says there’s nothing they can do about it 🤦🏾‍♀️",@144400 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,Sat Oct 14 21:10:53 +0000 2017,
260531,"Dear @115873 driver app developers, Can u add route types? Map types? To make it easier for drivers to choose their trips. #uberdriver",@178004 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Thu Oct 05 21:10:36 +0000 2017,
2341591,@115873 VERY disappointed in ur driver who was parked a bock away tonight and ignored 20+ plus calls to clear up location discrepancy,@677321 Here to help! Please contact us via https://t.co/fS660rQ8NQ so we can connect.,Sun Oct 29 06:59:48 +0000 2017,
1434747,@Uber_Support I DM’d you but I’m kind of pissed off i can’t choose which trips I can drive. I’d like to only do deliveries.,@453126 We've followed up via DM. Please check your messages for an update.,Mon Oct 16 18:01:13 +0000 2017,
2959295,"When u have to leave for class in like an hour and @115873 says your $21 credit ""can't be validated"" 😥 @Uber_Support",@816762 Here to help! Please reach out to https://t.co/QDn91HzZV0 and fill out the 4 boxes at the bottom so we can get in touch.,Wed Nov 29 20:08:08 +0000 2017,
2458784,It's irretating when u hav a cab to book next morning and @115873 is showing this. Have delete and added the same card again by paying 1rs https://t.co/zhVTvCoUHt,@704178 Sorry to hear that! Send us a note here: https://t.co/76zx6Rm1i6 so we can follow up.,Sun Nov 26 18:32:44 +0000 2017,
854828,"Disgusting customer service from @Uber_Support - despite the fact I missed my train because of their mistake, no compensation to be offered - and THREE canned responses to my emails that had no relevance to complaint. Awful.","@323022 We want to follow up, Grace. Can you please send us a DM with your account email address? https://t.co/sd7yH5jmbJ",Fri Oct 20 15:19:46 +0000 2017,
2770895,"@Uber_Support why is it I can't schedule a taxi 7 hours in advance today, in London?",@774594 Here to help. Send us a note at https://t.co/zUe0dj6yoX so our team can connect.,Tue Nov 21 12:51:26 +0000 2017,
2738064,@115873 using Uber for my first time and it’s not letting me use the first ride promo “hittheroad” as it says I’ve used Uber before. What’s up??,@767201 Happy to follow up! Contact us via https://t.co/EFYZbgbaCP so we can connect.,Mon Nov 20 20:35:48 +0000 2017,
1391589,"Current in the scariest @115873 drive ever. I will post this video in a few. This man is speeding, constantly recalculating I’m back in pissed",@443655 Hi there! Please send us a note at https://t.co/yfZfahBCoB and we'll be happy to look into this for you.,Sat Oct 28 12:24:55 +0000 2017,
2913662,"@115877 I suggest everyone reconsider their food delivery services. Not happy with their service as they told me the money was not taken out, yet I don’t have access to MY money.",@332079 Happy to take a closer look! Send us a DM with your email address so we can follow up.,Tue Nov 28 22:48:22 +0000 2017,
1490903,@Uber_Support Hi. I'm unable to attach screen shot.,@466242 Thanks for reaching back out to us about this. You can send us a message and then attach a second message with a screenshot.,Tue Oct 31 06:45:46 +0000 2017,
1262681,Is it ok to give an @115873 driver a bad rating because of the terrible morning show that he’s listening to?,@326620 Happy to help! Find out more about rating a driver here; https://t.co/bRvxQGEanQ.,Thu Oct 26 10:28:03 +0000 2017,
381458,"@Uber_Support @Uber_Support i need your urgent help uber, please help me? @115873","@206461 Hey, Mohit. We've responded to your DM.",Mon Oct 09 09:18:23 +0000 2017,
463523,@Uber_Support already made a pending payment.but again and again asking for the previous trip payment due. Not able to book uber. Resolve this issue on urgent basis,@225193 We're here to help! Please send us a note via https://t.co/hr88X1ZGuG so we can connect.,Fri Dec 01 02:48:31 +0000 2017,
2200858,Someone open an #ubber account without me knowing in Colombia with my mail but @115873 canceled my Number. From today i'm using @87067,"@643651 Happy to help! Send us a note here, https://t.co/kGIXas5Cxg, and our team will follow up.",Sun Nov 26 14:15:34 +0000 2017,
502588,@Uber_Support my ride pass expires today. Can you please assist with me purchasing a new one?,@235072 Hi there! Please visit; https://t.co/3h8wdQ4EJK for more info. Let us know if you have any other questions or concerns.,Fri Dec 01 20:21:54 +0000 2017,
2637050,@115877 so maccies forgot my meal and jakes drink🙃🙃,"@744305 Sorry for the trouble! Send us a note here, https://t.co/ZFaWy0Lkdu, and our team will be in touch.",Fri Nov 17 20:30:48 +0000 2017,
2381957,@Uber_Support not able to book a cab as I am being asked to pay outstanding due for a ride which driver cancelled. Care to resolve it? I have tried contacting you several times but you people seem too busy,@686700 Here to help! Send us a note here; https://t.co/76zx6Rm1i6 and our team will be able to assist!,Tue Nov 14 05:55:18 +0000 2017,
372543,@Uber_Support Can you please explain why the Uber mobile app on iPhone would use 93% battery in a 24 hour period?,"@204274 Hey, Drenon. Any feedback you'd like to share, we want to hear. Get in touch with https://t.co/xfSSaIKPY8 so we can connect.",Sun Oct 08 21:53:49 +0000 2017,
219940,i think my @115873 driver is drunk ...,@168445 We take this very seriously. Please send us your email address so we can connect ASAP.,Thu Oct 05 03:24:17 +0000 2017,
2107623,"Apparently the @115873 system is so advanced, that it can turn off features for people without uber being able to do anything about it. And @Uber_Support would send a message saying issues are resolved when there's still nothing they've done. Wow. https://t.co/ZuUIOn5T5W",@621906 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,Sun Nov 26 12:47:57 +0000 2017,
151658,@Uber_Support Still no action from ur side....,@150642 We're here to help! Send us a DM (Direct message) with your email address so we can assist.,Sat Nov 25 14:33:15 +0000 2017,
1191770,"This is vwry bad @115877 Though I have raised the issue to the @Uber_Support team, no resolution has been made https://t.co/M49CoKpX0B",@130679 We're here to help. Can you please send us a DM with your email address so we can connect?,Wed Oct 25 07:46:30 +0000 2017,
1676350,I’m am not using @115873 this time for good ! My ride appeared 59$ and the charged me 92$I would take the ride if it’s 92$ I’m reporting fraud https://t.co/gtW1UZlVgA,"@509955 Hey there, Moudi. We're going to follow up with your DM.",Mon Nov 06 14:26:16 +0000 2017,
709127,Love @115873 but £12 worth of charges for trips I didn't take because the driver cancelled it didn't turn up is rather annoying,@289553 We're so sorry this was your experience Please send us a note here; https://t.co/1xM0TILvAI so our team can connect.,Tue Oct 10 14:02:53 +0000 2017,
1025712,@Uber_Support Sent a DM over an hour ago and haven't gotten a response.,@362701 We see your DM and will follow up there shortly!,Sun Oct 22 20:49:09 +0000 2017,
1786495,"@115877 If you can’t fill orders correctly, hire polite drivers and provide good customer service then cancel your business. #fail","@536728 Let's look further into this, Richard! Please DM us the email address linked to your Uber account and more details so we can connect.",Wed Oct 11 14:43:21 +0000 2017,
2913658,@Uber_Support My friends boss was struck by an Uber driver this morning and ended up in surgery. My friend completed the “report incident” form. Is there anything else they should/can do?,@806568 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.,Tue Nov 28 22:56:08 +0000 2017,
1034290,@Uber_Support That's my bro account only.. Can you justify on Social platform. The ride which normally cost 70-80. For that y u guys charging 344 Rs. It's your driver your gps so for your fault and error y should I will pay more.,@344826 Thanks for reaching out. We will be in contact with the account holder directly via email.,Mon Nov 27 16:10:32 +0000 2017,
340224,@Uber_Support I’m a single mom! I cant afford $150 for something that didn’t even happen!!! I Uber often and I’m disappointed in @115873,@197252 Can you please DM us the email on your account so we can check on the status of your message? Thanks!,Sun Oct 08 00:35:40 +0000 2017,
601815,@115877 my order was cancelled and y'all still took my money out of my account.,@262814 Sorry for the trouble! Kindly send us a note here; https://t.co/nFTc4ODH3P so our team can assist.,Sun Dec 03 21:28:03 +0000 2017,
1948728,@Uber_Support I get this when I hit add a tip https://t.co/nOfHqD7OmW,"@578962 If you can't do this through the app, you may tip on a past trip on the https://t.co/K9QeDZ409D website, and from your emailed trip receipt.",Mon Oct 30 15:24:50 +0000 2017,
1098144,Had 2 @115873 drivers cancel on me tonight. Still waiting for the $5 cancellation fee to apply to riders that get cancelled on.,@134135 We can definitely take a closer look! Contact us here; https://t.co/e8HVorX5rh so we can help.,Sun Oct 15 05:59:02 +0000 2017,
2627864,@115877 really disappointed with your service. Ordered ribs and got this? Never again #ubereats #thebaronwoodmead waited one hour for a wrong order! https://t.co/OpXexwrSsc,@742205 Here to help. Send us a note at https://t.co/rpgpQWLRtD so our team can connect.,Fri Nov 17 16:54:11 +0000 2017,
985866,@Uber_Support how do we contact you besides Twitter? This seems incredibly dumb,"@210114 We're sorry to hear about this result, Ryan. We've reached out via DM.",Sun Oct 22 06:40:30 +0000 2017,
317122,"@131077 ordered through UberEATS last night, guy never showed up to deliver&amp;was charged. Sent enquiries thru app, no response still!",@191685 That doesn't sound right. We'll follow up shortly via DM.,Sat Oct 07 06:30:46 +0000 2017,
1984237,@Uber_Support Just sent the dm,"@320683 Thanks for letting us know, Austin. A member of our team has followed up with you via DM!",Wed Oct 18 18:36:43 +0000 2017,
568883,@Uber_Support This didn’t help,@253470 We can definitely take a look! Send us a DM with your email address and details so we can follow up.,Sun Dec 03 02:35:07 +0000 2017,
1944686,@Uber_Support I was charged for booking cancellation. Not sure why i am being given such drivers who are not professional in pickingup,@578100 Here to help! Please send us a note via https://t.co/h840Iouehc so our team can connect.,Mon Oct 30 03:37:02 +0000 2017,
2511225,"Never using @115877 again, how can my order be picked up @ 12:29 then @ 12:35 it’s canceled in customer service don’t kno why",@695914 Sorry to hear about that! Send us a note at https://t.co/P4hKbfQBbP so our team can connect.,Mon Oct 30 04:55:17 +0000 2017,
2725070,@Uber_Support I’ve done it,@764273 We've followed up via DM. Please check your messages for an update.,Mon Nov 20 12:59:04 +0000 2017,
445698,@Uber_Support It says this. https://t.co/7LjB9E5598,@220545 We're here to help! Send us a DM (direct message) with your email address so we can connect.,Wed Nov 22 10:17:03 +0000 2017,
2830164,"@Uber_Support I went to the form and what exactly do you mean by ""trip id""? I do not see any trip id on my trip history nor any other unique identifier.",@788111 Happy to help! Please confirm your email address or phone number through direct message so we can further assist.,Mon Nov 27 12:52:25 +0000 2017,
804180,@Uber_Support how long does it take to validate insurance,"@311642 Great question, William. We've reached out via DM. Please follow up with us there for best further assistance.",Thu Oct 12 15:29:21 +0000 2017,
1739119,"@Uber_Support i ordered ubereats and the food never showed up, said delivered but never came and the app help has responded in 30 minutes",@524875 We've responded via DM!,Tue Oct 17 17:47:19 +0000 2017,
2544054,@Uber_Support That link hasn’t helped at all. Is there a number to call?,"@723208 Hi there! At this moment, we don't offer phone support. We're sorry for any inconvenience. Please send us a DM with your email address so we can follow up.",Thu Nov 16 13:34:06 +0000 2017,
15337,"@115873 VERY unhappy with @115873 customer service. I've been incorrectly charged on personal trips after attempting to use credits/points that I have on file. I've opened customer complaints but responses are unhelpful and issue not resolved, totaling over $150 of incorrect charges",@119369 Happy to further assist you. Can you please send us a DM (direct message) with your email address and additional details?,Wed Nov 01 02:09:49 +0000 2017,
2186132,@Uber_Support I messed up and put wrong amount of stars and feel bad cause I wanted to rate him higher. How do I fix my rating?,"@640228 Sorry to hear this, Natalie. However, we are unable to change driver ratings once they have been entered into the app. Be sure to check out https://t.co/M1RhRwgiRE for more information.",Thu Nov 09 16:08:38 +0000 2017,
48484,"@Uber_Support Thanks, but will not use #uber again.","@126794 Hi, Deepak. Please DM us for further follow up related to this cancellation.",Wed Nov 01 17:19:09 +0000 2017,
2549550,"@Uber_Support You mean your stock response to be in touch ASAP?? Had that, but nothing further? Perhaps if he had crashed you’d have replied quicker","@724393 We take matter like this very seriously, Gareth. Someone from our team will be reaching out shortly.",Mon Oct 30 14:31:23 +0000 2017,
2254007,@Uber_Support They actually not reading the details properly. I paid 100/- cash to the driver where as I had to pay only 7.79 after deduction of uber credit. But driver 100/- rupees cash nd went he was saying I have pay him 93.78 nd I gave him 100 rupees nd he went with 100 rupee cash from me.,"@193358 In an effort to enhance your support experience, and to avoid further confusion we'll be following up any further questions or concerns you may have through in-app support. Thank you so much for your patience and understanding with us.",Sat Nov 11 03:32:47 +0000 2017,
