customer_tweet_id,customer_message,uber_response,created_at,suggested_intent,intent
2662444,"@Uber_Support OK, I've reset my password. Now, how can I look up the trips to work out if they are mine or not?",@750370 Write us a message via the previously provided link. A member of our team will follow up as soon as possible.,Tue Oct 31 06:08:37 +0000 2017,account_access,
2177650,@Uber_Support I hadn't given my mail id i logged in through my mobile number but it went on asking email id for password reset can't i get passward on my mobile no,@638287 Hey Amarsingh! Please visit this link for password reset instructions. https://t.co/6wkWDpzGXc. Let us know if you have further questions.,Thu Nov 09 16:26:24 +0000 2017,account_access,
1532579,@Uber_Support cant log in on new device. Keep getting error messages directing me to support. Not able to book a cab,@475361 Here to help! Send us a note here https://t.co/Md7v036OoC so we can assist.,Sun Nov 26 02:41:17 +0000 2017,account_access,
677705,"@Uber_Support having trouble my account, it is saying contact support. i cant log in. My wife recently joined had recently been activated but now she cannot get in say there was a problem. Help please",@281671 Here to help! Please send us a note via https://t.co/epjfBJjd4q so our team can connect.,Thu Nov 23 06:30:16 +0000 2017,account_access,
889648,@Uber_Support - need help getting lost phone back (London) - CANNOT LOGIN TO HELP CENTRE WITHOUT PHONE. Pls assist! x,@330839 So sorry about the trouble! Please send us a DM with your email address and phone number so we can connect.,Fri Oct 20 23:26:13 +0000 2017,account_access,
2213756,@Uber_Support my account has been disabled and I can’t login. I need to request a ride ASAP but email says I have to wait for a rep.. help!,@133526 We can definitely take a look! Send us a DM with your email address so we can follow up.,Fri Nov 10 02:45:34 +0000 2017,account_access,
2379042,"@Uber_Support Just help me get into my account please, i have my password, i don´t have my phone, so i can´t receive sms",@686053 Thank you for reaching out! Send us a DM with your email address so we can follow up.,Tue Nov 14 04:42:53 +0000 2017,account_access,
1458160,@Uber_Support im unable to login i havent recieved the code for the sign in,"@458442 Sorry for the trouble! Send us a note here, https://t.co/dwDjAokZht, and our team will be in touch.",Thu Nov 02 20:27:57 +0000 2017,account_access,
177050,"@Uber_Support Thanks, the problem is that is my wife's phone and she forgot her password :( son with my user I can't access her trip.","@157672 Due to our privacy policy, we're not able to address these concerns over social. Please have the account holder (or the person you're writing in for) contact us at https://t.co/balq3Eyso6 so we can assist them further. Please let us know if you have any other questions.",Sat Nov 25 01:01:20 +0000 2017,account_access,
468270,"@Uber_Support thanks for the link, but it doesn’t explain why it keeps asking me to verify my email, which is preventing me to book a ride. btw, this is my first time to attempt to use Uber",@226499 Here to assist! Please DM us your email address so we can connect. Thanks!,Fri Dec 01 06:35:18 +0000 2017,account_access,
2255888,@Uber_Support I’m just trying to login so I can get a ride and I’m going in circles on the app,@657042 Can you please provide your account email so we can further connect? Thank you.,Fri Nov 10 23:08:06 +0000 2017,account_access,
470943,@Uber_Support hi my wife is unable to verify her mobile number. Please help,"@227124 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/l6QyKGJH6k.",Fri Dec 01 08:04:34 +0000 2017,account_access,
1830828,@Uber_Support not able to login.number is 7045299345,"@549376 Let's take a look, Himanshu. Please reach out at https://t.co/BDlHSjUF9c and we'll follow up.",Wed Oct 18 04:47:25 +0000 2017,account_access,
522655,"@Uber_Support I keep receiving texts and emails asking me to verify my number, but I have done it already when I register my account. How to stop getting them?","@214750 We can definitely take a closer look! Contact us here; https://t.co/J1AzB6VeuZ , so we can help.",Sat Dec 02 04:20:00 +0000 2017,account_access,
1628628,@Uber_Support trying to login through my computer to see if I left my phone in the car last night but am unable to login. any help?,@498558 Here to help! Send us a DM with your email address so we can connect right away.,Sun Nov 05 15:29:25 +0000 2017,account_access,
548649,Yo @Uber_Support I left my phone in my Uber and can't log in to 'track it down' online because it requires an access code sent to my pdone😒,@247688 We apologize for the trouble! Send us a DM with your email address and we'll connect.,Sat Dec 02 18:08:09 +0000 2017,account_access,
2408863,@115873 won't even let me change my phone number so I can login London can burn them down for all I care.,"@692651 Here to help! Kindly send us a note here; https://t.co/Md7v036OoC, and our team will connect right away.",Tue Nov 14 14:48:22 +0000 2017,account_access,
1458137,@Uber_Support can't access my account because it is made with an old phone and I can't modify phone number without verifying with old phone,"@458439 We're here to help! Send us a note here, https://t.co/dwDjAokZht and our team will be in touch.",Thu Nov 02 20:30:44 +0000 2017,account_access,
781306,@Uber_Support It won't even let me log in anymore or make a new one I'm so confused,@306534 We're here to help - DM us the email address linked to your profile so we can follow up with you.,Thu Oct 12 07:05:58 +0000 2017,account_access,
762815,Had to reset @115873 password on new phone to use @115877 but now uber app says my phone and email aren’t associated. Making little sense since that email received the password reset!?,@302280 Let's take a further look into this. Please send us a DM with your email and phone number linked to your account.,Sat Oct 07 11:28:04 +0000 2017,account_access,
106279,@Uber_Support I lost my phone on my last ride.I Can't log into account because its asking for an SMS Code.A code I can't access without my phone.Please help me retrieve my phone.,"@139542 Hi, Juan! Here to help. Send us a note at; https://t.co/rOtqyWzf0B so our team can assist.",Thu Nov 30 18:30:31 +0000 2017,account_access,
1259733,"@115873 please help as i have forgetten my password..every time i put otp,it takes me to ""enter your number"" page...its frustrating..","@133049 Here to help, Arvind! Send us a note here, https://t.co/7NEPYnmuMH, and our team will follow up.",Thu Oct 26 09:01:43 +0000 2017,account_access,
1152855,@Uber_Support I want to delete my Uber account but I forgotten my password..plz help me out,"@391275 Here to help! Follow up here; https://t.co/SjsQQ8ofRq, and our team will connect right away.",Tue Oct 24 16:47:58 +0000 2017,account_access,
1284728,@Uber_Support not rcvg order verify SMS on uberEats. its trying to send to wrong mobile # but acct settings won't allow me to update. help,@420520 Sorry to hear about the troubles. Please send us a note at https://t.co/TsUMCmplvi so we can look into this for you.,Mon Oct 16 02:35:49 +0000 2017,account_access,
1369058,I use uber so much my bank called to verify that someone wasn’t doing fraud on my acct. @115873 y’all tryna give me a discount for my loyalty?,@438666 We apologize for the trouble! Send us a DM with your email address and we'll connect.,Fri Oct 27 22:34:44 +0000 2017,account_access,
1419175,"Security is important, @uber_support. We'd like it if you supported two factor auth. https://t.co/LLYP5Ugddf #SupportTwoFactorAuth",@176021 Here to help! Connect with us through https://t.co/zUe0dj6yoX and we'll be in touch.,Wed Nov 01 23:08:33 +0000 2017,account_access,
1923655,@Uber_Support Lost my phone in Uber. Unable to contact the driver. Cannot log in to my account. Help,@572586 So sorry to hear that! Please sign in via the following link on a laptop or PC to connect with your driver: https://t.co/rOtqyWzf0B.,Fri Oct 27 08:46:53 +0000 2017,account_access,
1346519,Any leak happened at @115873? They have randomly reset my password and sent me an email.,@434000 Happy to take a closer look. Connect with us through https://t.co/kGIXas5Cxg and we'll be in touch.,Mon Oct 16 13:53:06 +0000 2017,account_access,
935981,@115873 @Uber_Support isn’t any contact info on your site - trying to locate a lost phone Web login requires phone 2-factor authentication,"@341896 Hey, Clara. Please DM us your account email address and trip details so we can better assist. https://t.co/sd7yH5jmbJ",Sat Oct 21 15:45:39 +0000 2017,account_access,
2600947,@Uber_Support Done. Just need a ride home. No idea why I am not getting your texts to verify the phone. But as it gets later chances of someone being around get slimmer.,@736210 We're here to help! Send us a DM with your email address so we can connect.,Fri Nov 17 07:25:49 +0000 2017,account_access,
1240225,"@115873 hi guys, a phone was left in one of your cars last night. I'm unable to log into my account due to two factor security. Please help.",@410912 Here to help! Find out more about contacting your driver here; https://t.co/rOtqyWzf0B.,Sun Oct 29 19:51:17 +0000 2017,account_access,
591408,@Uber_Support my friend lost his phone in an uber but because of two-factor authentication he can’t log into his account. How is he supposed to get help?!,@259936 Due to our privacy policy we're not able to address these concerns over social. Please have the account holder (or the person you're writing in for) contact us at https://t.co/rOtqyWzf0B so we can assist them further. Please let us know if you have any other questions.,Sun Dec 03 17:11:03 +0000 2017,account_access,
1149002,@Uber_Support Its been 24 hrs after submitting to your contact team.. nothing has changed till now.. not able to login..,@390395 Hi there! It seems a member of our team has reached out to you. Please check your email and follow up with them there. Thanks.,Wed Oct 25 17:11:52 +0000 2017,account_access,
1724490,@115873 @Uber_Support I ask for password recovery. Nada. Then I check my spam folder. @115873 @Uber_Support https://t.co/LAW2NE3WtH,@521592 Here to help! Please send us a note at https://t.co/mSBDsMUeID and we'll be happy to look into this for you.,Tue Nov 07 04:01:54 +0000 2017,account_access,
157834,@Uber_Support i need help accessing my account.. ive done everything possible on your uber website.. My account has a two step factor on the account.. which sends the verification code to my old phone number which i have NO ACCESS too. HELP,"@152269 Hi, Breanna! Here to help. Kindly send us a note at; https://t.co/Md7v036OoC so our team can assist.",Fri Nov 24 17:48:11 +0000 2017,account_access,
2058851,@115873 Hey Hi can't login trying from last 6month but can't get through want to change my number and mail id i forgot so let me know,"@608924 Hello Sadik, here to help. Send us a note athttps://help.uber.com/h/53cf8809-a0fc-4856-8706-de637266d4f3 so our team can connect.",Sat Oct 07 06:22:28 +0000 2017,account_access,
2309950,@Uber_Support As im writing this message a stranger just logged into my account and requested a ride,@669951 Hey there! We've just followed up with you via DM.,Fri Oct 20 03:51:11 +0000 2017,account_access,
939498,@115873 Is there for real no way to change your password on neither the website or the app?,@342705 We're here to help! Simply visit this link: https://t.co/ACn231rQL4 to find out more about how to change your password or update your account.,Sat Nov 25 16:28:02 +0000 2017,account_access,
1863897,@Uber_Support I again gotta request for change in password for my old account. I have changed my email ID as you said but again it's happn,"@556896 Let's take a closer look, Ashley. DM us the email address connected with your account profile, so our team can look into this further.",Fri Oct 20 13:34:03 +0000 2017,account_access,
2418120,@Uber_Support account hacked last night and has been charged. Password changed but how do I report it. Website just says change password.,@511755 Here to help! Send us a note via https://t.co/J1AzB6DDDr to assist you further.,Sun Oct 29 11:09:02 +0000 2017,account_access,
1489192,@Uber_Support Immediatly after I reset my password it tells me that the password is wrong - as if it's not registring the password change.,@465883 Here to help! Send us a note via https://t.co/IoAe3kNwY9 to assist you further.,Fri Nov 03 08:39:50 +0000 2017,account_access,
2652789,@115873 really upset with my inability to log into my own account and contact my uber driver.,@748119 We're here to help! Send us a DM with your email address so we can assist.,Sun Nov 19 07:49:31 +0000 2017,account_access,
2379051,@115873 Can someone please assist me? I’m trying to reset my password and am not getting any help. My email is __email__,@686056 Sorry to hear about the trouble! Please send us a note here https://t.co/IoAe3kNwY9 and a member of our team will be in touch asap.,Tue Nov 14 03:12:30 +0000 2017,account_access,
86305,@Uber_Support not able to reset password through app and web interface. Please help !,"@134843 Send us a note here; https://t.co/Md7v036OoC, and our team will be able to help!",Tue Nov 28 11:56:38 +0000 2017,account_access,
1273690,@Uber_Support that doesn't work because I can't log in. Says acct is disabled. Email gets sent and says to verify but email isn't recognized,"@418138 Happy to help. Please go here https://t.co/kGIXas5Cxg, so we can follow up.",Thu Oct 26 15:41:52 +0000 2017,account_access,
2703089,@Uber_Support someone else is taking rides on my employer's account. We will reset the password but can we get refunded on these unsanctioned charges??,"@759250 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/kGIXas5Cxg.",Wed Nov 08 16:00:40 +0000 2017,account_access,
419248,. @115873 sucks...not sending email verification code... not sending mobile verification code..was in a hurry and it let me down @Uber_Support,"@214988 We'd like to look into this, Vinay. Please DM us the email address linked to your account and we'll follow up.",Tue Oct 10 02:50:59 +0000 2017,account_access,
733593,I’m tryna figure out why @115873 won’t let me verify my number when it’s already in the data base but yet I can’t get a ride 🤦🏾‍♂️,@295556 Sorry to hear about the trouble! Send us a note here; https://t.co/dwDjAokZht and our team will be able to assist!,Fri Oct 06 19:35:30 +0000 2017,account_access,
1373318,@Uber_Support This is so f’d up. Your password reset is flawed. Can I get some support. Trying to use service but app is preventing me.,@127905 Here to help! Send us a note here: https://t.co/7NEPYnmuMH and our team will be in touch.,Sat Oct 28 00:11:54 +0000 2017,account_access,
563439,@Uber_Support HELP! I left my phone in my uber just now. I can't log into my account and I need to call my uber now before it's too late - PLEASE HELP,"@251922 Here to help! Send us a note here, https://t.co/rOtqyWzf0B, and our team will follow up.",Sat Dec 02 23:49:07 +0000 2017,account_access,
2575432,"@Uber_Support i need assistance for editing my profile, it won't let me insert my phone number that I need to log in with on the app",@730306 Here to help! Send us a note via https://t.co/RY2a0oDSbF so we can connect.,Thu Nov 16 20:41:03 +0000 2017,account_access,
2150043,"WHY @Uber_Support @115877 signed in in new phone, and cannot get the code to verify https://t.co/MgTtF9qYfS",@548732 We're here to help! Send us a DM with your email address so we can follow up.,Thu Nov 09 00:44:32 +0000 2017,account_access,
1379674,@441179 and I HAD TO RESET MY PASSWORD AND UPDATE THE DAMN APP @115873 WTF,@441179 We're sorry to hear this was your experience. Contact us via https://t.co/e8HVorX5rh and we'll be in touch.,Sat Oct 28 03:45:32 +0000 2017,account_access,
2371531,@Uber_Support I've tried this like I did mention five times it changed my password and I can further login to my account in that same Web page but same credentials are not acceptable by your app,@684262 We're sorry to hear this was your experience. Please send us a DM (Direct Message) with your email address with details so we can follow up.,Tue Nov 14 00:39:16 +0000 2017,account_access,
572637,@115873 how exactly can I update my phone number? Can't find a way to do so and can't log into my account because of it.,@254554 Happy to help! Find out more info here; https://t.co/l7rOGObQxM,Sun Dec 03 05:22:17 +0000 2017,account_access,
1934810,@Uber_Support have a where so drivers verify who’s getting in their car so I don’t have my Uber’s stolen any time it’s busy at my pickup location.,@575681 Hey! Give us the details about your concern over at https://t.co/balq3Eyso6. Once we have this we'll be able to better assist.,Sun Oct 29 05:15:17 +0000 2017,account_access,
1831823,@115877 what is this error verifying payment profile? I just want some better byrd! 😭,@549624 Here to help. Send us a note at https://t.co/3eYc7uUEUm so our team can connect.,Sat Nov 25 22:25:47 +0000 2017,account_access,
2798499,@Uber_Support I have a question about a phone left behind on a ride. Problem is password forgotten and phone missing is the 2 factor device. Can you reach out to me and help to get in touch with driver or reset password?,"@780803 Hello, Greg! We've reached out to the account holder via email support. Please have them respond directly to that message.",Tue Nov 21 22:58:13 +0000 2017,account_access,
2932285,@Uber_Support how is that possible? How was I able to use the service before? How was I also able to reset my password???? __email__,"@806177 We've replied via DM, please follow up there.",Wed Nov 29 09:59:50 +0000 2017,account_access,
2898192,@Uber_Support Hey I can't access my Uber account as I forgot my password. I can't even reset it as Uber is unable to identify my account. Please help,"@802962 Hi, we have followed up with your DM.",Tue Nov 28 17:12:37 +0000 2017,account_access,
2057987,"@Uber_Support I need to log in to my account, but I lost my phone so I can't get the verification code. What can I do? I think I left my phone in an uber last weekend.",@608655 We're here to help! Send us a DM with your email address so we can assist.,Thu Nov 30 23:37:52 +0000 2017,account_access,
1932936,@Uber_Support @115873 help: my friend left phone in the car. She cant login to website due to 2 factor authentication. Is there a UK phone #,"@575193 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/QDn91HzZV0.",Sat Oct 28 20:13:59 +0000 2017,account_access,
474450,@Uber_Support Are you for real? I’m telling you I can’t sign into my account as I don’t have my phone and to log in is asking for a verification code that has been sent to my phone! Give me my phone back!,@227917 We're here to help! Send us a DM with your email address so we can follow up.,Fri Dec 01 10:05:31 +0000 2017,account_access,
543091,@Uber_Support Nope still not able to verify my phone number...it says number in use..I just had changed devices... Please help,@246104 Will you please DM us with your email address associated with your account? We'll look into it.,Sat Dec 02 16:42:26 +0000 2017,account_access,
1186620,@Uber_Support nope this problem of a many many delivers not able to login you need to go public with this and now.,"@141466 So sorry for the trouble! Our team is aware of the issue in Chicago, and we're working to get back up and running as quickly as possible.",Wed Oct 25 00:53:46 +0000 2017,account_access,
539167,I've lost my phone and @115873 won't let me get in contact with them because I don't know my password and they keep sending secure access codes to the phone I have lost :),@245017 Here to help! Please send us a DM with your email address with details so we can follow up.,Sat Dec 02 11:55:51 +0000 2017,account_access,
1286534,@115873 @420908 @1562 Not able to log in to desktop site also.can uber help to get invoice as her registered mail is is __email__.,@420907 Please have your wife send us a note using the following link and a member of our team will follow up - https://t.co/BDlHSjUF9c,Thu Oct 26 17:12:05 +0000 2017,account_access,
844382,"@Uber_Support hi, lost phone in uber in Guildford UK, can't sign on to Uber web without two factor auth... sent to my phone. Plz advise, ty","@320745 Hi there, Richard. Please send us a DM with your Uber account email, and we will look into this for you.",Fri Oct 20 14:04:29 +0000 2017,account_access,
2094144,@115873 not able to book cab through uber app but from tapzo m able to book. Both login from same number,@145909 Here to help. Send us a note at https://t.co/xMxswVLBKT so our team can connect .,Wed Nov 08 10:39:42 +0000 2017,account_access,
153019,@Uber_Support Says I need to log in? Not sure what website that is?,@151013 Sorry for the confusion here. Kindly send us a note here; https://t.co/sYfnwE7umI and our team will connect to assist you further.,Fri Nov 24 16:00:31 +0000 2017,account_access,
1548048,@Uber_Support trying to order food and I can't !! I'm hungry !! Keeps saying error verifying payment method 😤,@479256 We're sorry to hear about this. Sign in and visit us at https://t.co/PwMnPVp5yK so we can look into this for you.,Tue Oct 17 00:04:13 +0000 2017,account_access,
1705455,@115877 hey my account keeps disabling as Intry to use the app. My debit or credit card keeps dying verify error also,@516925 Here to help! Please send us a note at https://t.co/nNTmqKFfZd and we'll follow up.,Mon Nov 06 22:08:40 +0000 2017,account_access,
2946112,"@Uber_Support EVERYTIME I TRY AND ORDER LUNCH WITH UBEREATS IT DOES NOT VERIFY MY NUMBER WITH THE VERIFICATION SMS ,AND THEN SAYS ERROR I NEED HELP",@813769 Find out more info about not receiving the SMS to verify your number here; https://t.co/3h8wdQ4EJK.,Wed Nov 29 15:26:12 +0000 2017,account_access,
2582011,"@Uber_Support Hey guys, my account has been disabled for some reason and I can't sign in or reset it. Trouble is my last payment wasn't processed because of this and now I can't log in to pay it. Help! Thx",@731766 Here to help! Send us a note here https://t.co/Md7v036OoC so we can assist.,Thu Nov 16 23:05:00 +0000 2017,account_access,
1540670,"@Uber_Support @115877 It's 9 pm. Been waiting for txt verification code from y'all since 3 pm. Resending is no go. Starving, here.....",@477478 We're so sorry for the trouble. Send us a note via https://t.co/OtyWJkxVia so we can assist.,Sat Nov 04 01:58:14 +0000 2017,account_access,
1157493,@Uber_Support I believe I have DM'ed multiple times. Please check. Logout login done already!,@198731 We've received your DM and a member of our team has reached out. Please review your messages for our response.,Sun Oct 15 14:17:41 +0000 2017,account_access,
83638,"@115873 hey I lost my phone and someone used it to order an uber, trying to log online to change my password but it isn't letting me without my phone",@134373 Here to help! Send us a note via https://t.co/kGIXas5Cxg so our team can get in touch.,Thu Nov 30 13:34:42 +0000 2017,account_access,
939469,@Uber_Support Hi but I don't know my password to log in and they keep asking me to verify via my phone - can this be overridden or is there a number I can call? thank you!,@342696 Happy to take a closer look! Send us a DM with your email address so we can connect.,Sat Nov 25 16:36:32 +0000 2017,account_access,
2557474,"@Uber_Support I have changed my password and I have access to the uber app but it isn't a problem with my last ride because its on the uber eats app which I never downloaded. Should I fill out the form that says ""If you are unable to sign in, please share details below.""?",@726074 Please connect with us at https://t.co/J1AzB6DDDr and a member of our team will follow up.,Thu Nov 16 16:27:48 +0000 2017,account_access,
2283307,"@Uber_Support you're not understanding. Uber is requiring 2 step verification for me to log into my account, which means they're sending a text to my phone, which I don't have",@663586 So sorry about the trouble! Please send us a DM with your email address and more details so we can connect.,Sat Nov 11 12:10:42 +0000 2017,account_access,
2973940,"@Uber_Support I figured out my password, but need to change email my account is associated with-how do I do that?",@820195 We're here to help! Send us a DM of your email address so we can follow up.,Thu Nov 30 02:06:41 +0000 2017,account_access,
656438,hey @115873 this sucks please let us add new payment methods via web bc many of us put cards in our password managers https://t.co/QfgymvZrX5,@276182 We're so sorry for the trouble. Send us a note via https://t.co/OhfgxSAY58 so we can assist.,Wed Nov 22 22:33:05 +0000 2017,account_access,
2483153,"@115873 Try to reset my password, the link that you send me expires before I am even unable to get the email. Then your ""Get Help"" fails. 🤬🤬🤬🤬",@709436 Here to help. Send us a note at https://t.co/7NEPYnmuMH so our team can connect.,Sun Oct 29 23:27:46 +0000 2017,account_access,
2061969,@Uber_Support help! @14349 left her phone in the Uber and is trying to get a hold of the driver but can't log into her account.,"@609813 Sorry to hear about this, Mike. Have her send a quick note to the bottom of https://t.co/zUe0dj6yoX so we can follow up with her.",Fri Oct 06 13:04:27 +0000 2017,account_access,
1655788,"@Uber_Support is so bare-bones, you have to be logged in to get help with logging in: if you moved phones and have 2-factor, you're SOL. https://t.co/oMHOXYMgQI","@505292 Here to help, Patrick. Please share your email address in DM and we'll be in touch. https://t.co/sd7yH5jmbJ",Tue Oct 17 11:25:36 +0000 2017,account_access,
2477724,"@Uber_Support Hi am unable to log in to uber from my new phone as I am not getting the verification code despite trying many times. Pls look into it mob nbr 9849707655, Satyadeep appaji",@708195 Hi there! Please send us a note at https://t.co/dwDjAokZht and we'll be happy to look into this for you.,Wed Nov 15 14:31:27 +0000 2017,account_access,
1463532,@Uber_Support I keep getting text messages to verify my number with you and I don't have an account with you. Can you delete my number please,@153103 We're here to help! Please send us a note via https://t.co/kGIXas5Cxg so we can connect.,Thu Nov 30 19:08:07 +0000 2017,account_access,
2793249,"@Uber_Support I forgot password for my uber account with mob no 9509204404, have not attached email to it , trouble in reseting password, plz help","@779515 We're here to help! For more information, visit us at; https://t.co/gwTZoxpw04.",Tue Nov 21 21:09:42 +0000 2017,account_access,
2336168,@Uber_Support I can't log into my account on my new phone. What am I missing?,"@675936 Let's take a look, Sachlene! Please reach out at https://t.co/BDlHSjUF9c and we'll follow up.",Fri Oct 20 02:56:17 +0000 2017,account_access,
488723,@Uber_Support Could you verify through my Phone number instead of E-mail ID. I cannot find the receipt for my recent trip through the forms.,"@227723 Hi, Tejal. A member of our team has located your support inquiry, and as soon as they have an update to provide they should be reaching to you directly. Are you able to access the email linked to your Uber account?",Fri Dec 01 17:24:43 +0000 2017,account_access,
2523519,@115873 I'm not sure you want me to drive. You do not answer my questions and waste my time changing passwords. You have made me change 2 times today and nothing was wrong with my original! Get with it; Getting a car approved was horrendous. I've yet to acquire a first rider.,@718642 We've replied to your message via direct message and humbly ask you to check your messages.,Thu Nov 16 01:24:06 +0000 2017,account_access,
1760642,"@Uber_Support It's multiple charges and I can't access my account. It always says ""something went wrong"" when I try to log in. tried resetting password.",@529887 We're so sorry about that! Please send us a DM with your email address with details so we can connect.,Tue Nov 07 20:04:43 +0000 2017,account_access,
1857381,"@Uber_Support Well, the form sent me a link to login at your website. Whereas, I cannot even login. Any options?","@555448 If you successfully sent the form, we'll be able to check the status of your inquiry for you. Please DM us your account email. Thanks!",Thu Oct 19 12:39:00 +0000 2017,account_access,
704653,Uber customer​ service not helping me..sent many mails. I can't login with my no. 7507018710 Plz learn from some thing from ola customer service.@115873 @116276 #uber,@288400 We're here to help! Send us a DM with your email address so we can connect.,Thu Nov 23 18:24:07 +0000 2017,account_access,
459112,"@Uber_Support I only see two options, forgot password and sign in to access help. But since my problem is that I can’t log in, this doesn’t help. What should I do?",@224039 Here to help! Send us a note here https://t.co/Md7v03opga so we can assist.,Sat Dec 02 03:46:20 +0000 2017,account_access,
2912287,"@115873 whenever I try to sign into the app it says ""something went wrong"". I've reset my password twice already. Please help","@806177 We can definitely take a closer look! Contact us here; https://t.co/Md7v036OoC, so we can help.",Tue Nov 28 22:01:27 +0000 2017,account_access,
2754821,"@Uber_Support Who do I call if I need to verify employment with your company for a driver? Your site has NO phone numbers, email, or anything of the sort for contact. SERIOUSLY!?","@771075 Hi there! We're here to help. Let us know if you have any specific questions, or visit our help site at https://t.co/9zsMJKZ2dB for more info.",Mon Nov 20 21:07:56 +0000 2017,account_access,
2620004,@Uber_Support I can’t login to the app bc I changed my phone number the code goes to my old number. Help!!,@740354 We're here to help. Kindly send us a note via https://t.co/BDlHSjUF9c and our team will get in touch.,Fri Nov 17 15:27:58 +0000 2017,account_access,
948979,@Uber_Support I forgot my password and email address.I remember my mobile Number only that is with me.I want that account back..Please help,@345052 Happy to take a closer look. Connect with us through https://t.co/Md7v036OoC and we'll be in touch.,Thu Oct 26 03:53:20 +0000 2017,account_access,
2789347,"@Uber_Support I meant to say it’s for uber eats. Not a ride, it won’t send me verification codes either.",@125770 We'll get this sorted! Please reach out to us using this link here: https://t.co/7noMs7ap6M to further assist you with this inquiry.,Tue Nov 21 19:52:40 +0000 2017,account_access,
2948862,.@115873 why am I getting multiple verification codes via text message when I haven’t used my account since October 5th?,"@814405 Here to help! Send us a note here, https://t.co/kGIXas5Cxg and our team will follow up.",Wed Nov 29 16:45:11 +0000 2017,account_access,
2080524,Left my phone in my @115873 Saturday night! Can't log into my account and no response from @115873 after trying to contact them 6 times...help!,"@615306 Happy to help, Marcella. A member of our team has followed up with you via in-app support/email. Reach out there with questions.",Mon Oct 09 19:11:59 +0000 2017,account_access,
1041389,@Uber_Support Having issues when entering verification code. Once I enter the code it give me an error message in ubereats and uber app!?!?,@366295 We see your DM and will follow up there.,Sat Oct 14 17:53:01 +0000 2017,account_access,
2573238,@Uber_Support You can’t help. I’ve tried. The hacker changed the phone number on the account so the verification code to “change my password”. Your driver support is a nightmare! Never a response beyond a “change my password link” which gots to the hackers phone. Unbelievable!!!,@729760 We definitely want to do what we can to help. We've reached out via DM with additional information.,Thu Nov 16 19:44:24 +0000 2017,account_access,
1947987,@Uber_Support Her email is __email__ can you reach out to her? She can’t log into uber from work but she can access her email on her computer,"@578802 Unfortunately, she will need to write in to support. We will follow up, Thank you.",Mon Oct 30 15:10:45 +0000 2017,account_access,
2177657,@Uber_Support Again n again i face the same problem i got fed up now n i have been feeling cheated n m goona tell my frnds too about this very poor experience ever can't retrive my password than y u have given facility of login through mobile no only now y it is asking for my email,"@638287 Sorry to hear about the trouble, Amarsingh. If you're unable to submit that form, please feel free to reach us here: https://t.co/zUe0dj6yoX. A member of our team will follow up to advise how to proceed.",Thu Nov 09 18:04:02 +0000 2017,account_access,
756913,@Uber_Support Already switched it off...I started seeing verification codes being sent to my phone through my laptop,@300894 Thank you for getting back to us. Please send us your account email and phone number so we can look into this.,Sat Oct 07 06:59:43 +0000 2017,account_access,
2408881,@Uber_Support We can't get logged in so we can't see the 800 number to call for support and it's posted in ZERO places. Please DM with the 800 number so we can actually receive some service. Thanks.,"@692659 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Visit this link https://t.co/balq3Eyso6 so our team can assist.",Tue Nov 14 14:47:46 +0000 2017,account_access,
2368094,@Uber_Support can't log into the app as driver w/ my newly added vehicle. please assist!,"@683460 Sorry to hear about this, Jose! Please send us a note here: https://t.co/KzEt33o5OK so we can connect.",Mon Nov 13 22:55:17 +0000 2017,account_access,
140458,@Uber_Support can some one from uber call me. I have a issue in login on from my computer but the app is working fine but i get standard replies from uber support team without them looking into the actual issue,"@147695 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Visit this link https://t.co/QDn91HzZV0 so our team can assist.",Fri Nov 24 11:34:59 +0000 2017,account_access,
2936255,@Uber_Support Now I can’t login.,@811282 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,Wed Nov 29 19:18:21 +0000 2017,account_access,
2435785,@115873 what a riddiculous service!! I am unable to login!!!,@216709 Here to help! Send us a note via https://t.co/Md7v036OoC and we'll be in touch.,Sun Oct 29 14:25:39 +0000 2017,account_access,
2932293,"Im unable to log into my account on the app. Ive reset my password twice already. I get ""something went wrong error"" PLZ HELP @Uber_Support",@806177 We're here to help! Send us a DM with your email address so we can connect.,Wed Nov 29 08:38:25 +0000 2017,account_access,
67637,@115873 Have reset password and account credit has disappeared. How do I get this resolved?,@131443 We're here to help! Send us a DM with your email address and more details so we can assist.,Thu Nov 30 08:56:33 +0000 2017,account_access,
276695,@Uber_Support the price at the time of booking showed 19 INR(I have screenshots) and the driver charged me 69 INR...please verify...,"@182116 We're happy to review this for you, Aniket. Please visit https://t.co/Won48KGA87 to connect with us.",Tue Oct 03 18:55:37 +0000 2017,account_access,
2923043,@Uber_Support I m not able to use my app. My mobile no is not linked to my email id. I forgot the password and i can't reset it. You support told me that they have deleted the account and after 48 hours I can create the new account with the same details bt d problm still persist.,@808913 Happy to take a closer look! Send us a DM with your email address so we can follow up.,Wed Nov 29 02:16:01 +0000 2017,account_access,
